statistics,player.id,player.name,player.firstname,player.lastname,player.age,player.birth.date,player.birth.place,player.birth.country,player.nationality,player.height,player.weight,player.injured,player.photo
"[{'team': {'id': 145, 'name': 'Avai', 'logo': 'https://media.api-sports.io/football/teams/145.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 3, 'lineups': 0, 'minutes': 37, 'number': None, 'position': 'Attacker', 'rating': '6.800000', 'captain': False}, 'substitutes': {'in': 3, 'out': 0, 'bench': 3}, 'shots': {'total': 3, 'on': 1}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 8, 'key': None, 'accuracy': 2}, 'tackles': {'total': 4, 'blocks': None, 'interceptions': 1}, 'duels': {'total': 7, 'won': 5}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': 1, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",268220,Gaspar,Luis Eduardo,Gaspar Coelho,22,2002-07-31,Várzea Grande,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/268220.png
"[{'team': {'id': 128, 'name': 'Santos', 'logo': 'https://media.api-sports.io/football/teams/128.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Defender', 'rating': None, 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 0}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': None, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': None, 'missed': None, 'saved': None}}]",279810,Robson Reis,Robson,Alves Reis,24,2000-05-21,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/279810.png
"[{'team': {'id': 151, 'name': 'Goias', 'logo': 'https://media.api-sports.io/football/teams/151.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Midfielder', 'rating': None, 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 2}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",309782,Pedro Bahia,Pedro Henrique,Pereira Viana,22,2002-02-01,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/309782.png
"[{'team': {'id': 125, 'name': 'America Mineiro', 'logo': 'https://media.api-sports.io/football/teams/125.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Goalkeeper', 'rating': None, 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 4}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': 0}}]",317934,Robson,Robson Luiz,dos Santos Nascimento,24,2000-07-09,,Brazil,Brazil,187 cm,77 kg,False,https://media.api-sports.io/football/players/317934.png
"[{'team': {'id': 145, 'name': 'Avai', 'logo': 'https://media.api-sports.io/football/teams/145.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 1, 'lineups': 0, 'minutes': 28, 'number': None, 'position': 'Midfielder', 'rating': '6.200000', 'captain': False}, 'substitutes': {'in': 1, 'out': 0, 'bench': 1}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 5, 'key': 1, 'accuracy': 3}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",352383,Andrey,Andrey,Felisberto dos Santos,22,2002-02-06,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/352383.png
"[{'team': {'id': 152, 'name': 'Juventude', 'logo': 'https://media.api-sports.io/football/teams/152.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 11, 'lineups': 5, 'minutes': 380, 'number': None, 'position': 'Midfielder', 'rating': '6.488888', 'captain': False}, 'substitutes': {'in': 6, 'out': 5, 'bench': 9}, 'shots': {'total': 11, 'on': 2}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 112, 'key': 3, 'accuracy': 9}, 'tackles': {'total': 2, 'blocks': None, 'interceptions': 4}, 'duels': {'total': 43, 'won': 16}, 'dribbles': {'attempts': 16, 'success': 7, 'past': None}, 'fouls': {'drawn': 1, 'committed': 3}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",384397,Rafael Rech,Rafael,Pasquali Rech,22,2002-11-18,Brisbane,Australia,Brazil,173 cm,70 kg,False,https://media.api-sports.io/football/players/384397.png
"[{'team': {'id': 1193, 'name': 'Cuiaba', 'logo': 'https://media.api-sports.io/football/teams/1193.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 24, 'lineups': 10, 'minutes': 951, 'number': None, 'position': 'Attacker', 'rating': '6.705000', 'captain': False}, 'substitutes': {'in': 14, 'out': 10, 'bench': 20}, 'shots': {'total': 9, 'on': 5}, 'goals': {'total': 0, 'conceded': 0, 'assists': 2, 'saves': None}, 'passes': {'total': 221, 'key': 11, 'accuracy': 9}, 'tackles': {'total': 5, 'blocks': 1, 'interceptions': 12}, 'duels': {'total': 92, 'won': 35}, 'dribbles': {'attempts': 26, 'success': 12, 'past': None}, 'fouls': {'drawn': 12, 'committed': 7}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",9260,Felipe Marques,Felipe,Marques da Silva,34,1990-01-27,Pacajus,Brazil,Brazil,166 cm,65 kg,False,https://media.api-sports.io/football/players/9260.png
"[{'team': {'id': 147, 'name': 'Coritiba', 'logo': 'https://media.api-sports.io/football/teams/147.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 19, 'lineups': 19, 'minutes': 1710, 'number': None, 'position': 'Goalkeeper', 'rating': '6.912500', 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 16}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 25, 'assists': None, 'saves': 58}, 'passes': {'total': 351, 'key': None, 'accuracy': 14}, 'tackles': {'total': 1, 'blocks': None, 'interceptions': None}, 'duels': {'total': 16, 'won': 13}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': 4, 'committed': None}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': 0}}]",9337,Alex Muralha,Alex Roberto,Santana Rafael,35,1989-11-10,Três Corações,Brazil,Brazil,188 cm,87 kg,False,https://media.api-sports.io/football/players/9337.png
"[{'team': {'id': 154, 'name': 'Fortaleza EC', 'logo': 'https://media.api-sports.io/football/teams/154.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 31, 'lineups': 29, 'minutes': 2612, 'number': None, 'position': 'Defender', 'rating': '7.020689', 'captain': False}, 'substitutes': {'in': 2, 'out': 2, 'bench': 6}, 'shots': {'total': 11, 'on': 5}, 'goals': {'total': 0, 'conceded': 0, 'assists': 1, 'saves': None}, 'passes': {'total': 893, 'key': 5, 'accuracy': 24}, 'tackles': {'total': 34, 'blocks': 25, 'interceptions': 46}, 'duels': {'total': 236, 'won': 151}, 'dribbles': {'attempts': 14, 'success': 9, 'past': None}, 'fouls': {'drawn': 19, 'committed': 22}, 'cards': {'yellow': 5, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",10052,Marcelo Benevenuto,Marcelo,da Conceição Benevenuto Malaqu,28,1996-01-07,Resende,Brazil,Brazil,180 cm,78 kg,False,https://media.api-sports.io/football/players/10052.png
"[{'team': {'id': 129, 'name': 'Ceara', 'logo': 'https://media.api-sports.io/football/teams/129.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 2, 'lineups': 1, 'minutes': 68, 'number': None, 'position': 'Midfielder', 'rating': '6.250000', 'captain': False}, 'substitutes': {'in': 1, 'out': 1, 'bench': 8}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 19, 'key': 1, 'accuracy': 9}, 'tackles': {'total': 4, 'blocks': None, 'interceptions': None}, 'duels': {'total': 14, 'won': 6}, 'dribbles': {'attempts': 4, 'success': 1, 'past': None}, 'fouls': {'drawn': 1, 'committed': 1}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",10278,Wescley,Wescley,Gomes dos Santos,33,1991-10-11,Rio de Janeiro,Brazil,Brazil,166 cm,69 kg,False,https://media.api-sports.io/football/players/10278.png
"[{'team': {'id': 145, 'name': 'Avai', 'logo': 'https://media.api-sports.io/football/teams/145.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 32, 'lineups': 32, 'minutes': 2639, 'number': None, 'position': 'Defender', 'rating': '6.957142', 'captain': False}, 'substitutes': {'in': 0, 'out': 9, 'bench': 2}, 'shots': {'total': 13, 'on': 5}, 'goals': {'total': 2, 'conceded': 0, 'assists': 1, 'saves': None}, 'passes': {'total': 1279, 'key': 32, 'accuracy': 37}, 'tackles': {'total': 56, 'blocks': 7, 'interceptions': 34}, 'duels': {'total': 210, 'won': 114}, 'dribbles': {'attempts': 23, 'success': 10, 'past': None}, 'fouls': {'drawn': 19, 'committed': 28}, 'cards': {'yellow': 3, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 1, 'missed': 0, 'saved': None}}]",10338,Kevin,Kevin Peterson,dos Santos Silva,27,1997-09-07,Teresina,Brazil,Brazil,174 cm,68 kg,False,https://media.api-sports.io/football/players/10338.png
"[{'team': {'id': 147, 'name': 'Coritiba', 'logo': 'https://media.api-sports.io/football/teams/147.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 4, 'lineups': 1, 'minutes': 83, 'number': None, 'position': 'Attacker', 'rating': '6.650000', 'captain': False}, 'substitutes': {'in': 3, 'out': 1, 'bench': 9}, 'shots': {'total': 1, 'on': 1}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 34, 'key': 4, 'accuracy': 6}, 'tackles': {'total': None, 'blocks': None, 'interceptions': 1}, 'duels': {'total': 8, 'won': 3}, 'dribbles': {'attempts': 4, 'success': 1, 'past': None}, 'fouls': {'drawn': 2, 'committed': 1}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",10403,Neilton,Neilton,Meira Mestzk,30,1994-02-17,Nanuque,Brazil,Brazil,166 cm,57 kg,False,https://media.api-sports.io/football/players/10403.png
"[{'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 7, 'lineups': 5, 'minutes': 441, 'number': None, 'position': 'Defender', 'rating': '6.642857', 'captain': False}, 'substitutes': {'in': 2, 'out': 2, 'bench': 25}, 'shots': {'total': 4, 'on': 1}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 220, 'key': 1, 'accuracy': 25}, 'tackles': {'total': 2, 'blocks': 1, 'interceptions': 3}, 'duels': {'total': 46, 'won': 28}, 'dribbles': {'attempts': 1, 'success': None, 'past': None}, 'fouls': {'drawn': 5, 'committed': 6}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",10416,Bruno Melo,Bruno,Ferreira Melo,32,1992-10-26,Paracuru,Brazil,Brazil,186 cm,81 kg,False,https://media.api-sports.io/football/players/10416.png
"[{'team': {'id': 152, 'name': 'Juventude', 'logo': 'https://media.api-sports.io/football/teams/152.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 25, 'lineups': 24, 'minutes': 2187, 'number': None, 'position': 'Goalkeeper', 'rating': '6.840909', 'captain': False}, 'substitutes': {'in': 1, 'out': 0, 'bench': 14}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 36, 'assists': None, 'saves': 71}, 'passes': {'total': 523, 'key': None, 'accuracy': 16}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': 7, 'won': 6}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': 3, 'committed': None}, 'cards': {'yellow': 2, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': 0}}]",41600,César Augusto,César Augusto,Soares dos Reis Ribela,29,1995-02-16,São Paulo,Brazil,Brazil,191 cm,81 kg,False,https://media.api-sports.io/football/players/41600.png
"[{'team': {'id': 145, 'name': 'Avai', 'logo': 'https://media.api-sports.io/football/teams/145.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 4, 'lineups': 2, 'minutes': 138, 'number': None, 'position': 'Attacker', 'rating': '6.700000', 'captain': False}, 'substitutes': {'in': 2, 'out': 2, 'bench': 7}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 35, 'key': 1, 'accuracy': 14}, 'tackles': {'total': 3, 'blocks': None, 'interceptions': 1}, 'duels': {'total': 15, 'won': 6}, 'dribbles': {'attempts': 1, 'success': 1, 'past': None}, 'fouls': {'drawn': 2, 'committed': 1}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",54032,Vinícius Leite,Vinícius,Leite Silva,31,1993-10-25,Iporá,Brazil,Brazil,176 cm,67 kg,False,https://media.api-sports.io/football/players/54032.png
"[{'team': {'id': 145, 'name': 'Avai', 'logo': 'https://media.api-sports.io/football/teams/145.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Goalkeeper', 'rating': None, 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 5}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': 0}}]",54741,Igor Bohn,Igor José,Bohn,28,1996-02-05,Panambi,Brazil,Brazil,193 cm,91 kg,False,https://media.api-sports.io/football/players/54741.png
"[{'team': {'id': 154, 'name': 'Fortaleza EC', 'logo': 'https://media.api-sports.io/football/teams/154.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 29, 'lineups': 16, 'minutes': 1449, 'number': None, 'position': 'Attacker', 'rating': '6.811538', 'captain': False}, 'substitutes': {'in': 13, 'out': 14, 'bench': 15}, 'shots': {'total': 35, 'on': 14}, 'goals': {'total': 4, 'conceded': 0, 'assists': 4, 'saves': None}, 'passes': {'total': 313, 'key': 22, 'accuracy': 8}, 'tackles': {'total': 14, 'blocks': 4, 'interceptions': 5}, 'duels': {'total': 259, 'won': 103}, 'dribbles': {'attempts': 39, 'success': 16, 'past': None}, 'fouls': {'drawn': 34, 'committed': 45}, 'cards': {'yellow': 6, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 1, 'saved': None}}]",77821,Robson,Robson,dos Santos Fernandes,33,1991-05-30,Campinas,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/77821.png
